"wave"	"coef"
503	1.22764926378334
504	1.22563711677534
505	1.22369018520638
506	1.22180593665399
507	1.21987862698063
508	1.21800889441822
509	1.21619771344339
510	1.21502375570259
511	1.2141689001554
512	1.21334906977615
513	1.21268911831721
514	1.21226608380181
515	1.21186807680042
516	1.21147824628666
517	1.2109305543107
518	1.2104081595919
519	1.20991010204116
520	1.20946931534422
521	1.20905975631869
522	1.20867063915036
523	1.20832126211337
524	1.20801110798838
525	1.20771822755428
526	1.20736068548454
527	1.20667118556833
528	1.2060037748842
529	1.20535762241934
530	1.20502779657834
531	1.20474846221651
532	1.20448268332549
533	1.20389505630492
534	1.20309871364546
535	1.20232275783048
536	1.20167087763167
537	1.20128044532984
538	1.20090240681175
539	1.200535757311
540	1.2000582053683
541	1.19959301231874
542	1.19913977274033
543	1.19859996512304
544	1.19803187048972
545	1.19747611010313
546	1.19698900667936
547	1.19659349718622
548	1.19620636075969
549	1.19580542752683
550	1.19524840609876
551	1.19470103666119
552	1.1941627345891
553	1.19372455564443
554	1.19331299430359
555	1.19290753211571
556	1.1925674371964
557	1.19230310127868
558	1.19204214437005
559	1.191793491399
560	1.191577970526
561	1.19136441132089
562	1.19115241587203
563	1.19093376668495
564	1.19071598520868
565	1.1904989654012
566	1.190312683942
567	1.19014291385258
568	1.18997400085308
569	1.18982859849705
570	1.18973146809228
571	1.18963089489711
572	1.18953896612911
573	1.18959636047692
574	1.18964975115494
575	1.18969808833503
576	1.18976174744433
577	1.1898249807818
578	1.18988423638565
579	1.1898623183974
580	1.18975613593338
581	1.18964462979222
582	1.18956918468207
583	1.1896671885389
584	1.18975779800061
585	1.18984218507977
586	1.18976825253896
587	1.18967066264343
588	1.18956680230698
589	1.18947029813275
590	1.18937581281662
591	1.18927511820981
592	1.18921892577139
593	1.18926681462088
594	1.18930716373462
595	1.18933831560758
596	1.18932649667137
597	1.18930483992689
598	1.18927645962681
599	1.18938939465831
600	1.18954730881429
601	1.18967251359603
602	1.18979155812053
603	1.18990453618323
604	1.1900068554107
605	1.19008836902849
606	1.19009677013627
607	1.19009654148694
608	1.19008590768567
609	1.1900580166064
610	1.19001882826722
611	1.1899697214886
612	1.1897741359188
613	1.18947140711611
614	1.18916041300837
615	1.18885166068554
616	1.18856103400448
617	1.18826303495726
618	1.18795722120652
619	1.1880806991276
620	1.18819151168633
621	1.18829070638492
622	1.18852428053181
623	1.18880201807807
624	1.18906614319851
625	1.18925186157726
626	1.18933919774264
627	1.18941450644076
628	1.18949909128892
629	1.18969501252143
