"wave"	"coef"
503	1.19986893168117
504	1.19936317129903
505	1.19889089068071
506	1.1984506457369
507	1.1979418577066
508	1.19746297500489
509	1.19701442001425
510	1.19650411804944
511	1.19598068291612
512	1.19548646477428
513	1.19506955538576
514	1.19476050660318
515	1.19447489760707
516	1.19419568332141
517	1.19372253746428
518	1.19327380273096
519	1.1928485489483
520	1.1923518322634
521	1.19184943195547
522	1.19136948349348
523	1.19091947147218
524	1.19049934267343
525	1.19009872276431
526	1.18970093144547
527	1.18923330541379
528	1.18878449514334
529	1.18835376093945
530	1.1879877282939
531	1.1876456891128
532	1.18731863006706
533	1.18698756259001
534	1.18665526000862
535	1.18633633330644
536	1.18603275284917
537	1.18575021800514
538	1.18547891761627
539	1.18521819149912
540	1.18491478975089
541	1.18461812777351
542	1.18433138511008
543	1.18406819503224
544	1.18382151073213
545	1.18358290137843
546	1.18335964049652
547	1.18315954777861
548	1.18296554837904
549	1.18277409762276
550	1.18248541142945
551	1.18217676157097
552	1.18187392172613
553	1.18148315262917
554	1.18106408371409
555	1.18065137410043
556	1.18022165731283
557	1.1797939072766
558	1.17937189886506
559	1.17892628195837
560	1.17828538613509
561	1.17765238083248
562	1.17702675358045
563	1.17650392436119
564	1.1760069407341
565	1.17551452916406
566	1.17509637063314
567	1.17474463279903
568	1.17439618395278
569	1.17405903534254
570	1.17376450567075
571	1.17346911625601
572	1.17317512076677
573	1.17326397430303
574	1.17337983013699
575	1.17349014580936
576	1.17340559322719
577	1.17320325212875
578	1.17300007496828
579	1.1728023834338
580	1.17262334059145
581	1.17244001451967
582	1.17225689005202
583	1.17218368695155
584	1.1721051047964
585	1.17202227084496
586	1.17187079812762
587	1.17169165806604
588	1.17150735859309
589	1.17133690097443
590	1.17118448336597
591	1.17102669679926
592	1.17083564906364
593	1.17046348256517
594	1.17008839837474
595	1.16970945368279
596	1.16945210786783
597	1.16921114462524
598	1.16896590729819
599	1.16878613903042
600	1.16865905852587
601	1.1684695949727
602	1.1683303877732
603	1.16835381644211
604	1.16836737427911
605	1.16837213866856
606	1.16850114862968
607	1.16862673584723
608	1.16874080857743
609	1.1688554933012
610	1.16896450626703
611	1.16906230222793
612	1.16909998220602
613	1.1690439478442
614	1.16897735864735
615	1.16890658119329
616	1.16890374092876
617	1.1688909163125
618	1.16886645534791
619	1.16883285076115
620	1.16878804234282
621	1.16873289062736
622	1.168882926682
623	1.16924397303233
624	1.1695908473179
625	1.16989862480002
626	1.17009166087698
627	1.1702718935103
628	1.17043946942421
629	1.17076065322932
