"wave"	"coef"
503	1.18865490639276
504	1.18882089311029
505	1.18900817665925
506	1.1892156793874
507	1.18937627376276
508	1.18953955735397
509	1.1897218808922
510	1.18996281529951
511	1.19026189556447
512	1.19057620362491
513	1.19083891679421
514	1.19082490243805
515	1.19082932651067
516	1.1908512462008
517	1.19092626094707
518	1.19102166382685
519	1.19113159352568
520	1.19118048094533
521	1.19118788110734
522	1.19120939421855
523	1.19125657303756
524	1.19134897068378
525	1.19145279724033
526	1.19156764312266
527	1.19150839950381
528	1.19145386836497
529	1.19141124777074
530	1.19146540332111
531	1.19157354304941
532	1.19168994908932
533	1.19189520928129
534	1.19225585420799
535	1.19262001418419
536	1.19298879306973
537	1.19339538725493
538	1.19380370449462
539	1.1942132903294
540	1.1944650721725
541	1.19466509952243
542	1.19486819547098
543	1.19506595592324
544	1.19525584521182
545	1.1954479284327
546	1.19566449228689
547	1.19602362495015
548	1.19638163278627
549	1.19673827460356
550	1.19688612955826
551	1.19696802910023
552	1.19705058706235
553	1.19710423335523
554	1.19713320435217
555	1.19716259531291
556	1.19722636405986
557	1.1974651767025
558	1.19770127864667
559	1.19793434812492
560	1.19801932753199
561	1.19809281048313
562	1.19816447065126
563	1.19822716178364
564	1.1982840637385
565	1.1983385351641
566	1.19845104585868
567	1.19867904318019
568	1.19890344428593
569	1.19911859570785
570	1.19927577455901
571	1.19942673364846
572	1.19957386530572
573	1.19977080081981
574	1.19998173337426
575	1.20018601965801
576	1.20043851460493
577	1.20074972947046
578	1.20105450656351
579	1.20134002382632
580	1.20156407692538
581	1.20177938909829
582	1.2019871809695
583	1.20219536109745
584	1.20239645225998
585	1.20259028465266
586	1.20276684270343
587	1.20292819856617
588	1.20308069108375
589	1.20319507983118
590	1.20321554116934
591	1.20322865862307
592	1.20323454227366
593	1.20341177944088
594	1.20358636332574
595	1.20375125911969
596	1.20390022814777
597	1.20403426150848
598	1.20416012602578
599	1.20427693993425
600	1.20438545391544
601	1.20442738398279
602	1.20450213200329
603	1.20499987003275
604	1.2054834632276
605	1.20595406153276
606	1.20621165841623
607	1.20640786683612
608	1.20659162510512
609	1.20669507737961
610	1.20671994273985
611	1.20673398299236
612	1.20675944232367
613	1.20685506939396
614	1.20693848016869
615	1.20700983030686
616	1.20694710979261
617	1.20686484421753
618	1.20677115804989
619	1.20692272373632
620	1.20720536992507
621	1.20747473520409
622	1.20781753428195
623	1.20830653252698
624	1.20878010679796
625	1.20923853664408
626	1.20968354313317
627	1.21011361471887
628	1.21052891354585
