"wave"	"coef"
250	0.0384113479480748
251	0.0405259188381349
252	0.0427496142198231
253	0.0450848419289956
254	0.0475340000296137
255	0.0500993928961487
256	0.0527832888972207
257	0.0555879767325379
258	0.0585156819076964
259	0.0615685679541442
260	0.06474876511823
261	0.0680584531745042
262	0.0714996694691728
263	0.0750745019129331
264	0.0787849255396306
265	0.0826329934849703
266	0.0866206473794356
267	0.0907497997654128
268	0.095022361316305
269	0.0994402408712714
270	0.104005266032728
271	0.108647375271458
272	0.113445122737445
273	0.118404523535151
274	0.123531557141836
275	0.128832064065767
276	0.134311851976555
277	0.139976567249498
278	0.145831903601293
279	0.151883319370291
280	0.158136297051181
281	0.1646603047692
282	0.171392248074194
283	0.178333509974247
284	0.185485504345513
285	0.192849575049871
286	0.200427122146397
287	0.208219426539587
288	0.21622785063918
289	0.224453688522035
290	0.232898191762975
291	0.241488301163037
292	0.250304688544246
293	0.259352771955959
294	0.268638406395578
295	0.278166931243332
296	0.287943855255461
297	0.297974372279634
298	0.308263846356239
299	0.318817569765926
300	0.329640764225602
301	0.340763283898846
302	0.352163453592123
303	0.36384489494269
304	0.375810946760934
305	0.388065138472251
306	0.400610252455756
307	0.41345019921625
308	0.426587677875023
309	0.442866810150165
310	0.467574681255157
311	0.493754885353341
312	0.521461525653539
313	0.544098857928528
314	0.567613365062791
315	0.592035426402385
316	0.610560852783298
317	0.626946192780834
318	0.643619393685866
319	0.659052801025092
320	0.672887429770116
321	0.686834490058429
322	0.700615386479912
323	0.712981529173185
324	0.725516686914222
325	0.73822426521788
326	0.750221611865238
327	0.762300403200962
328	0.77455140431113
329	0.784302378997507
330	0.79269651146837
331	0.801376329337395
332	0.811052618311018
333	0.822356630141646
334	0.833817618661902
335	0.845241471997727
336	0.854667155824762
337	0.864251054590867
338	0.873987641188816
339	0.883958150705725
340	0.894092394639166
341	0.90439031930975
342	0.914865840890625
343	0.925508984368043
344	0.936274847483395
345	0.94627795467662
346	0.953763590057229
347	0.961400924247902
348	0.969183495042364
349	0.97519394150522
350	0.981319000198416
351	0.98750233376164
352	0.992145917447609
353	0.996249474841516
354	1.00057771003036
355	1.00472515664595
356	1.00853685064099
357	1.01258321020661
358	1.01626572899209
359	1.01639306981812
360	1.01689013082799
361	1.01786129393483
362	1.01812074581603
363	1.01854775559717
364	1.01930133904729
365	1.01780708034346
366	1.01485046296388
367	1.01235302672734
368	1.01018626307791
369	1.00819392584993
370	1.00658351471169
371	1.00523645109274
372	1.0029260837262
373	1.00099768264993
374	0.999429671436539
375	0.997318018999141
376	0.995244980593003
377	0.993529185466389
378	0.992204785046857
379	0.991262689505506
380	0.990618456349945
381	0.99011046532601
382	0.988625704423781
383	0.987442079003994
384	0.986538389091507
385	0.986342061984472
386	0.986430813625419
387	0.986726387275047
388	0.986548491617142
389	0.986131637833542
390	0.985921447202128
391	0.985949008516359
392	0.986394241876413
393	0.987004001686564
394	0.987738045555557
395	0.987485071944104
396	0.987415226724089
397	0.987520790100858
398	0.988291718709305
399	0.989375298033787
400	0.990592798972006
401	0.991433562148005
402	0.99164177641751
403	0.99202814572559
404	0.992455339585855
405	0.992453097650522
406	0.992623914460845
407	0.992958919328232
408	0.993795577954579
409	0.994811669975493
410	0.995956430804696
411	0.996751403300719
412	0.997370910858358
413	0.998121001234702
414	0.998665184157063
415	0.998641316597976
416	0.998758067490349
417	0.999005737839105
418	0.999296341935894
419	0.999709519028448
420	1.00023949087007
421	1.00013545560502
422	0.999909201085443
423	0.999810477056483
424	0.999524352790236
425	0.999005077205723
426	0.998614464006772
427	0.998268243115779
428	0.99767284090094
429	0.997201383244563
430	0.996847780777313
431	0.99608747562622
432	0.995383160776827
433	0.994797181105189
434	0.993919373193262
435	0.992894366713249
436	0.991990541946879
437	0.991081731243201
438	0.990023422798421
439	0.989081647079151
440	0.988238055300774
441	0.987005654057797
442	0.985889121198192
443	0.984882735015631
444	0.983977237904998
445	0.983170770395859
446	0.982460615509879
447	0.981697770201559
448	0.980851713526485
449	0.980097854036184
450	0.979404053894313
451	0.978701594730414
452	0.978083106670397
453	0.977544627611523
454	0.976992918728629
455	0.976503534385505
456	0.976086427072679
457	0.97564977433087
458	0.975219060511007
459	0.974855098128315
460	0.974471138961984
461	0.973953499924322
462	0.973500956343262
463	0.973110932647746
464	0.972829004707377
465	0.972602732216788
466	0.972430010228613
467	0.972060633190357
468	0.971650247778996
469	0.971294437363766
470	0.971058145015335
471	0.970958334287711
472	0.970902899575528
473	0.970871006620333
474	0.970766978133216
475	0.970704462693694
476	0.970682161335817
477	0.970600955408927
478	0.970541911667225
479	0.970520276183332
480	0.970489705714826
481	0.970460117149815
482	0.970464765604058
483	0.970439784616445
484	0.97028477711959
485	0.970164605025894
486	0.970077357340506
487	0.970079645821288
488	0.970111901542304
489	0.970172205263263
490	0.970184462874319
491	0.970191899044404
492	0.97022588720069
493	0.970197449552871
494	0.970069491321155
495	0.969968726655699
496	0.969913060951178
497	0.970018629498791
498	0.970145366180596
499	0.970292398661207
500	0.970320405578587
501	0.970350557671134
502	0.970401054078823
503	0.970400129593499
504	0.970360321021672
505	0.97034034535418
506	0.970302562491932
507	0.970177279981334
508	0.970071643126758
509	0.969985007406483
510	0.969805604278752
511	0.969641315985505
512	0.969495581996661
513	0.969344340716021
514	0.969199302456809
515	0.969070964426149
516	0.968867314902079
517	0.968538304528
518	0.968227629878808
519	0.967947799835716
520	0.967801597387466
521	0.967669394278623
522	0.967550344874773
523	0.967402868605894
524	0.967258498129572
525	0.967126297761511
526	0.967008404403798
